Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T86045,2023-10-26,C3827,Laptop,9,819.7052990466342,Cash,Completed
T86065,2020-10-24,C293,Headphones,676,226.29346303394328,PayPal,Completed
T86080,2024-04-17,C1732,Headphones,946,155.5639468928112,Cash,Completed
T86093,2021-04-18,C415,Headphones,3,238.1422278717708,PayPal,Completed
T86101,2021-12-11,C4383,Coffee Maker,461,899.3021974393586,Credit Card,Completed
T86122,2022-12-07,C4784,Laptop,8,224.04031013173136,PayPal,Completed
T86134,2021-03-20,C3486,Tablet,229,723.4387204562163,Credit Card,Unknown
T86161,2022-10-19,C204,Coffee Maker,5,903.829727683286,Credit Card,Failed
T86179,2023-04-08,C266,Headphones,1,545.1866764620748,Cash,Completed
T86212,2020-07-30,C4603,Coffee Maker,4,979.5602316109298,PayPal,Completed
T86222,2023-01-01,C3755,Laptop,6,941.3983867002396,Credit Card,Completed
T86241,2021-01-03,C2400,Smartphone,1,755.428627765139,PayPal,Completed
T86247,2021-01-09,C3808,Tablet,9,596.9523071101972,PayPal,Failed
T86266,2024-03-31,C681,Coffee Maker,7,713.62,PayPal,Unknown
T86283,2021-09-27,C4469,Tablet,680,660.2919315932199,PayPal,Completed
T86305,2021-04-15,C4843,Headphones,306,156.5152748114886,PayPal,Pending
T86307,2023-12-25,C432,Laptop,983,936.9539899745496,Credit Card,Unknown
T86342,2022-07-16,C2525,Tablet,380,528.1,Credit Card,Unknown
T86344,2023-09-10,C930,Tablet,833,335.0971030096024,Credit Card,Failed
T86352,2022-02-17,C1627,Laptop,804,292.2323568813865,PayPal,Unknown
T86361,2024-05-05,C4238,Headphones,513,735.7877405356845,Credit Card,Completed
T86378,2021-01-16,C2635,Headphones,613,630.0316596809961,PayPal,Failed
T86390,2020-03-30,C3967,Smartphone,10,452.9586184189118,Credit Card,Failed
T86397,2024-10-11,C3085,Laptop,1,298.3730824994632,PayPal,Completed
T86447,2022-02-18,C683,Laptop,532,998.4312443483532,Credit Card,Failed
T86484,2021-05-08,C4089,Smartphone,561,602.945433454641,Cash,Pending
T86522,2023-01-11,C1463,Laptop,6,451.8704488957111,PayPal,Completed
T86525,2020-10-28,C1986,Smartphone,1,519.05,Credit Card,Failed
T86529,2021-06-12,C1329,Headphones,3,323.5411196404796,Credit Card,Pending
T86556,2023-06-03,C2473,Laptop,8,664.9877117482591,Credit Card,Unknown
T86606,2023-03-18,C2972,Laptop,514,971.8800215189976,PayPal,Unknown
T86625,2023-10-28,C3135,Headphones,456,154.01281348529267,Credit Card,Pending
T86638,2022-11-16,C1673,Headphones,654,531.7108791923328,Credit Card,Completed
T86651,2021-07-23,C627,Coffee Maker,996,996.0778422838928,Credit Card,Completed
T86652,2021-04-16,C1495,Headphones,7,318.29508915800704,Credit Card,Completed
T86653,2022-01-23,C4083,Tablet,859,159.27024888918254,Credit Card,Completed
T86660,2024-11-19,C1114,Tablet,941,342.3288092446142,Cash,Completed
T86677,2022-08-04,C494,Coffee Maker,705,572.04,Credit Card,Completed
T86712,2020-08-24,C3787,Tablet,226,712.7679936259758,PayPal,Unknown
T86723,2021-12-14,C3641,Smartphone,743,163.64,PayPal,Completed
T86736,2020-06-04,C1579,Tablet,9,421.72298158338737,PayPal,Completed
T86738,2024-08-15,C2630,Coffee Maker,7,303.93281945669713,Credit Card,Completed
T86769,2021-05-23,C2275,Coffee Maker,10,701.2060216988235,Credit Card,Unknown
T86782,2020-11-25,C3332,Coffee Maker,451,506.34782939947246,Credit Card,Completed
T86799,2021-12-15,C4041,Coffee Maker,671,633.5641028803179,Cash,Completed
T86810,2022-03-14,C785,Tablet,9,636.9591616041257,Credit Card,Completed
T86837,2020-09-03,C4092,Smartphone,6,503.6849966433244,Credit Card,Pending
T86859,2021-09-04,C4374,Headphones,563,260.4055478083309,PayPal,Completed
T86873,2023-12-24,C851,Smartphone,3,808.145970124158,Credit Card,Unknown
T86914,2023-12-19,C4870,Smartphone,594,222.1627425495169,Cash,Unknown
T86916,2020-11-20,C4928,Coffee Maker,1,777.4156247285368,Credit Card,Pending
T86940,2020-12-08,C2386,Laptop,923,240.9135179578551,Cash,Failed
T86946,2021-08-26,C4863,Smartphone,691,663.021751605413,Credit Card,Completed
T86950,2024-04-11,C2340,Tablet,3,75.34311287089855,PayPal,Completed
T86973,2022-01-14,C011,Smartphone,394,906.51285476613,Credit Card,Unknown
T86976,2023-11-02,C1456,Smartphone,991,923.72,PayPal,Completed
T86995,2020-02-26,C656,Headphones,9,713.5005287555476,PayPal,Completed
T87004,2023-05-10,C3148,Headphones,178,881.2423110969494,Credit Card,Unknown
T87010,2022-12-07,C332,Tablet,8,944.4224197175614,PayPal,Completed
T87028,2024-08-26,C2119,Smartphone,132,551.8479893328756,PayPal,Unknown
T87032,2020-04-03,C2245,Coffee Maker,9,836.2047829840332,Credit Card,Pending
T87044,2021-02-15,C3992,Smartphone,3,867.0863443264698,Credit Card,Completed
T87063,2021-08-16,C4168,Laptop,996,195.79697418121637,PayPal,Completed
T87067,2022-03-19,C3764,Headphones,3,60.08,Credit Card,Completed
T87093,2024-12-29,C4412,Laptop,3,211.01926132992944,PayPal,Unknown
T87094,2023-09-14,C553,Coffee Maker,851,187.98445552366832,Credit Card,Completed
T87109,2022-12-24,C907,Laptop,1,959.11,Credit Card,Completed
T87123,2024-11-09,C900,Smartphone,938,330.78122470112345,PayPal,Failed
T87124,2022-01-03,C2564,Smartphone,1,957.1395434183612,PayPal,Unknown
T87135,2020-01-09,C3973,Laptop,1,419.6522780543353,PayPal,Unknown
T87139,2021-07-23,C1763,Laptop,906,200.0085289718495,Credit Card,Completed
T87150,2020-09-25,C4599,Coffee Maker,10,702.9996564282559,Credit Card,Pending
T87152,2024-01-13,C806,Smartphone,3,788.3041171837407,Credit Card,Pending
T87153,2022-08-08,C3354,Tablet,8,494.5722270183607,Cash,Completed
T87177,2020-12-01,C4492,Coffee Maker,3,211.52801336029452,Cash,Unknown
T87190,2021-05-19,C1814,Coffee Maker,7,353.4019840061925,Credit Card,Completed
T87192,2021-10-07,C3035,Smartphone,2,594.1243909448185,PayPal,Completed
T87199,2023-02-26,C1321,Headphones,7,138.43003845409044,Credit Card,Completed
T87209,2021-08-23,C4556,Smartphone,10,675.6427550658898,PayPal,Pending
T87245,2024-03-25,C2798,Headphones,925,815.966312946797,Credit Card,Failed
T87250,2023-04-12,C4362,Smartphone,155,738.8024764288444,Credit Card,Failed
T87253,2021-01-29,C1842,Coffee Maker,3,303.12,PayPal,Failed
T87262,2021-02-17,C2228,Laptop,838,795.5375125001377,Credit Card,Unknown
T87275,2022-05-11,C3243,Laptop,124,119.11118712714249,PayPal,Completed
T87276,2022-11-03,C2478,Laptop,561,328.48475063973655,PayPal,Failed
T87306,2024-08-15,C3905,Laptop,8,606.0617164330187,Cash,Unknown
T87307,2021-05-08,C2742,Smartphone,971,929.1716943697836,Credit Card,Unknown
T87313,2021-07-11,C3538,Smartphone,546,972.7335680946804,Credit Card,Completed
T87348,2024-12-04,C3575,Laptop,943,72.03057812846035,Credit Card,Pending
T87356,2021-06-18,C4620,Smartphone,567,884.304453225411,PayPal,Unknown
T87363,2022-12-13,C472,Laptop,2,253.48696797784447,Credit Card,Completed
T87370,2020-12-26,C4839,Laptop,4,719.7353182476305,PayPal,Completed
T87391,2020-08-27,C1212,Headphones,5,750.944445068211,Credit Card,Pending
T87431,2024-10-20,C4771,Smartphone,698,814.1432669406506,PayPal,Pending
T87444,2023-11-16,C3293,Tablet,411,691.9551137510151,Credit Card,Failed
T87449,2021-12-15,C1897,Smartphone,2,950.8918831243892,Credit Card,Unknown
T87453,2024-02-16,C4141,Tablet,215,346.5036377814871,PayPal,Completed
T87459,2021-07-24,C1180,Coffee Maker,3,356.80323862869096,PayPal,Completed
T87472,2023-10-28,C2610,Headphones,151,307.29,Credit Card,Failed
T87480,2024-12-31,C1089,Coffee Maker,8,145.85206005574076,PayPal,Unknown
T87484,2020-02-08,C1834,Coffee Maker,137,73.96984250271055,Credit Card,Completed
T87499,2021-11-23,C3130,Tablet,266,806.1981694371663,PayPal,Pending
T87521,2023-01-22,C2572,Tablet,3,544.6146958834481,PayPal,Completed
T87532,2021-11-30,C2774,Smartphone,842,597.3563077812073,PayPal,Completed
T87533,2020-02-21,C607,Smartphone,5,337.8626404816907,Credit Card,Failed
T87537,2023-08-23,C4978,Tablet,4,122.20502148492074,Credit Card,Completed
T87552,2020-08-20,C3088,Smartphone,1,111.48474756465266,PayPal,Completed
T87553,2024-11-22,C3105,Smartphone,453,901.40571360026,Cash,Pending
T87573,2021-09-23,C2109,Headphones,385,130.03400509379378,Credit Card,Completed
T87622,2022-09-13,C1220,Coffee Maker,10,544.0664417669245,PayPal,Completed
T87639,2021-03-22,C2261,Coffee Maker,578,527.6393144588213,PayPal,Completed
T87649,2022-02-04,C3681,Tablet,1,248.69957638629847,Cash,Failed
T87669,2021-04-12,C1132,Headphones,9,872.564880439422,Credit Card,Completed
T87680,2021-06-04,C3933,Smartphone,654,287.1327789347708,Credit Card,Completed
T87685,2022-01-07,C984,Laptop,868,77.51743031082383,Credit Card,Completed
T87694,2024-02-07,C1461,Headphones,595,572.8547016367961,PayPal,Unknown
T87779,2023-09-16,C2984,Coffee Maker,8,449.1518419086965,Credit Card,Completed
T87781,2023-12-16,C849,Coffee Maker,613,51.50568464054152,PayPal,Completed
T87791,2023-08-13,C028,Coffee Maker,991,718.163513320317,PayPal,Pending
T87805,2021-09-20,C4462,Smartphone,572,939.1431782568782,Credit Card,Failed
T87818,2024-08-17,C965,Smartphone,8,649.7467276919144,PayPal,Completed
T87821,2023-01-09,C2988,Coffee Maker,3,478.3687380796546,Credit Card,Completed
T87842,2023-07-12,C4882,Tablet,6,457.40505865893425,PayPal,Completed
T87898,2021-08-30,C663,Tablet,7,56.67,PayPal,Unknown
T87922,2025-01-07,C3293,Tablet,189,903.19,Cash,Completed
T87925,2021-03-29,C2393,Headphones,2,389.00508287921286,Credit Card,Completed
T87952,2020-12-03,C1623,Smartphone,877,311.58033614306396,Cash,Unknown
T87959,2022-07-26,C1481,Tablet,383,725.8299891146821,Credit Card,Completed
T87962,2023-11-12,C1890,Tablet,1,709.6293036399325,Cash,Failed
T87988,2023-12-04,C4934,Smartphone,8,345.09,Cash,Completed
T87995,2023-06-04,C2342,Headphones,7,624.1507784364593,PayPal,Unknown
T88006,2022-02-16,C3065,Smartphone,1,689.2460977707797,Credit Card,Pending
T88011,2023-04-18,C4248,Tablet,2,723.1783736676414,Credit Card,Completed
T88018,2024-06-06,C135,Laptop,747,597.0911363552724,PayPal,Completed
T88019,2023-07-03,C1433,Headphones,3,558.2187459460434,PayPal,Failed
T88044,2023-09-05,C4500,Headphones,8,634.5636080468093,Credit Card,Pending
T88053,2023-09-16,C2142,Smartphone,254,236.29580669667436,Credit Card,Completed
T88056,2020-05-29,C3620,Headphones,266,88.14022247611885,Credit Card,Completed
T88088,2020-10-22,C3787,Tablet,4,434.47187351859645,PayPal,Pending
T88090,2020-07-25,C4816,Headphones,681,480.7575880168763,Cash,Pending
T88092,2024-05-05,C1233,Laptop,4,584.3189376067252,PayPal,Unknown
T88113,2022-06-13,C3055,Laptop,927,311.3561050076915,Credit Card,Completed
T88121,2021-11-19,C2236,Laptop,10,882.9053979931554,Credit Card,Failed
T88141,2021-02-09,C2882,Laptop,612,542.7653201971412,PayPal,Completed
T88163,2024-12-11,C2606,Laptop,4,901.84268642347,Credit Card,Pending
T88164,2024-07-09,C3769,Coffee Maker,10,788.2201869148482,Credit Card,Completed
T88167,2023-08-24,C4638,Headphones,10,199.93087716749127,PayPal,Completed
T88183,2022-04-21,C1578,Headphones,2,288.64778357662624,Credit Card,Unknown
T88208,2022-12-01,C605,Smartphone,951,383.00503687772834,Credit Card,Completed
T88229,2021-08-31,C096,Tablet,791,802.3950304988741,PayPal,Pending
T88240,2022-09-05,C1660,Laptop,929,571.1071810497286,Credit Card,Completed
T88279,2021-08-24,C4858,Tablet,5,337.18381948103206,Cash,Completed
T88309,2024-04-11,C4337,Headphones,1,731.9577411824037,PayPal,Completed
T88329,2022-12-30,C4675,Headphones,586,244.4028740434724,Credit Card,Completed
T88336,2020-10-15,C2836,Smartphone,2,330.09239869431235,PayPal,Unknown
T88337,2023-12-14,C4600,Coffee Maker,107,281.65106914636715,Cash,Failed
T88342,2022-12-31,C1804,Smartphone,8,442.0130825056759,PayPal,Completed
T88352,2024-12-04,C2150,Coffee Maker,911,608.2064740709802,Credit Card,Completed
T88384,2021-08-07,C1412,Tablet,270,426.4021320282631,PayPal,Pending
T88448,2024-07-19,C3750,Laptop,8,674.1242602022257,Credit Card,Failed
T88451,2024-07-30,C4527,Smartphone,317,67.07,PayPal,Pending
T88458,2023-03-30,C262,Laptop,4,880.3966139069919,Credit Card,Pending
T88467,2024-12-20,C4789,Headphones,3,864.6989438474251,Credit Card,Completed
T88507,2023-10-18,C752,Smartphone,188,906.9552691884148,PayPal,Completed
T88528,2022-12-26,C1628,Coffee Maker,791,248.7448345790088,Cash,Completed
T88559,2023-03-31,C435,Smartphone,8,396.2312005717831,Credit Card,Pending
T88561,2021-01-31,C074,Coffee Maker,10,387.2885619980599,Credit Card,Pending
T88562,2023-03-10,C2249,Smartphone,178,620.2649309300285,Credit Card,Completed
T88566,2023-02-17,C4976,Tablet,127,108.96841820661884,PayPal,Completed
T88574,2021-02-11,C2343,Tablet,1,969.347314823942,Cash,Failed
T88580,2023-04-22,C3216,Tablet,701,944.4362607402724,Credit Card,Completed
T88596,2023-08-04,C1886,Smartphone,721,853.4950657634644,Credit Card,Failed
T88606,2020-09-14,C474,Smartphone,904,648.82,PayPal,Failed
T88628,2022-01-29,C2910,Headphones,170,735.7967777119638,PayPal,Completed
T88633,2022-11-19,C332,Laptop,8,126.45062378724336,PayPal,Pending
T88651,2020-11-25,C412,Laptop,7,505.84158148650823,PayPal,Failed
T88662,2024-02-12,C614,Tablet,652,107.64276166772618,Credit Card,Unknown
T88681,2020-05-28,C277,Tablet,852,814.3042084624127,Credit Card,Completed
T88695,2024-04-12,C2562,Headphones,10,180.61816404546232,Credit Card,Completed
T88708,2020-06-20,C2274,Headphones,503,139.98862529381785,Credit Card,Unknown
T88732,2021-10-26,C2206,Laptop,811,197.76613331283272,PayPal,Completed
T88742,2023-10-29,C571,Coffee Maker,380,567.9609518331973,PayPal,Unknown
T88757,2023-03-25,C3648,Smartphone,5,842.8265352468942,Credit Card,Failed
T88774,2022-08-17,C1642,Tablet,118,581.0497247152616,PayPal,Pending
T88793,2020-12-26,C511,Smartphone,135,225.5432827716621,Credit Card,Completed
T88794,2023-03-13,C4472,Headphones,918,202.06952497180055,PayPal,Unknown
T88803,2021-08-31,C4316,Coffee Maker,783,741.4901982974335,PayPal,Completed
T88827,2024-12-02,C4024,Smartphone,410,575.2755544033477,PayPal,Unknown
T88846,2022-06-21,C1809,Laptop,6,892.8549099576345,Credit Card,Unknown
T88854,2023-08-08,C2817,Smartphone,875,503.2422162724569,Credit Card,Completed
T88883,2020-07-02,C1267,Headphones,872,413.31,Credit Card,Failed
T88886,2023-11-05,C1727,Smartphone,369,374.567411604937,PayPal,Pending
T88893,2023-08-15,C3619,Smartphone,7,110.71962096159814,PayPal,Completed
T88894,2022-07-15,C4824,Headphones,2,589.2101035244475,PayPal,Completed
T88917,2020-04-27,C2409,Coffee Maker,9,420.6684314854231,PayPal,Completed
T88946,2021-08-13,C4815,Coffee Maker,8,475.6235806245277,Credit Card,Failed
T88960,2025-01-30,C1339,Tablet,362,934.456813099828,Cash,Completed
T88974,2022-02-17,C4274,Smartphone,882,652.6198163539686,PayPal,Pending
T89029,2021-11-03,C4077,Smartphone,2,635.929071494416,PayPal,Completed
T89030,2022-03-14,C082,Tablet,7,871.6591569636126,PayPal,Completed
T89058,2023-01-17,C167,Headphones,8,926.4603002596848,Credit Card,Failed
T89068,2022-06-11,C993,Smartphone,952,516.2589207924109,PayPal,Failed
T89070,2020-06-30,C369,Tablet,2,562.1692392438501,PayPal,Completed
T89115,2021-07-25,C040,Tablet,113,349.36743638307945,PayPal,Completed
T89163,2025-01-13,C454,Laptop,9,92.61641430088788,PayPal,Completed
T89171,2021-08-01,C4502,Smartphone,751,823.7173845626728,Credit Card,Unknown
T89183,2022-06-24,C1587,Tablet,3,67.41,Credit Card,Pending
T89187,2020-01-10,C961,Coffee Maker,319,75.42667303727785,Credit Card,Completed
T89190,2021-10-17,C3069,Headphones,977,379.2051856288669,Credit Card,Completed
T89191,2022-12-05,C1721,Smartphone,562,231.55430829051636,Cash,Completed
T89222,2020-01-27,C170,Smartphone,118,389.1376038317863,Credit Card,Completed
T89232,2023-08-22,C2637,Headphones,345,857.3563987975181,Credit Card,Completed
T89267,2024-01-18,C443,Headphones,877,166.09567024106502,Credit Card,Failed
T89300,2022-01-17,C2621,Laptop,6,349.62009403119924,PayPal,Completed
T89323,2020-12-05,C2266,Smartphone,984,945.9380239353142,Credit Card,Unknown
T89359,2023-12-18,C3721,Smartphone,373,969.7747199132816,PayPal,Unknown
T89376,2023-11-12,C4036,Coffee Maker,372,842.2477415850344,Credit Card,Unknown
T89431,2024-10-16,C3227,Tablet,430,320.8650970336611,Credit Card,Completed
T89432,2022-01-12,C204,Headphones,418,544.6883994620234,PayPal,Unknown
T89451,2022-11-24,C4789,Laptop,274,428.0355414199099,PayPal,Completed
T89510,2023-03-18,C1333,Coffee Maker,430,800.8941151317717,PayPal,Completed
T89511,2020-03-07,C2357,Tablet,7,773.6299130608403,PayPal,Failed
T89521,2024-04-18,C079,Coffee Maker,904,715.2894839472782,PayPal,Unknown
T89530,2020-09-30,C2101,Laptop,711,287.5834041210207,Credit Card,Unknown
T89539,2022-01-01,C405,Coffee Maker,7,773.2467396203268,Credit Card,Completed
T89548,2023-10-03,C4486,Coffee Maker,8,658.6798484652844,Credit Card,Pending
T89556,2021-12-30,C1211,Headphones,865,132.50641774885864,Cash,Pending
T89558,2022-12-17,C354,Smartphone,302,218.47192906427665,PayPal,Completed
T89561,2020-08-01,C086,Tablet,698,133.48657525985095,PayPal,Completed
T89565,2024-11-26,C1436,Smartphone,1,593.6773967248276,PayPal,Unknown
T89575,2022-01-18,C4248,Laptop,10,190.46916338634404,Credit Card,Pending
T89592,2024-01-15,C1816,Tablet,503,68.27934457605107,Credit Card,Completed
T89625,2023-08-25,C2982,Tablet,8,475.76886561470354,Credit Card,Failed
T89636,2024-10-31,C2062,Tablet,9,179.4069974091159,Credit Card,Completed
T89642,2020-08-11,C2673,Coffee Maker,832,659.2586933917632,Cash,Pending
T89662,2023-12-10,C964,Coffee Maker,1,349.5753011139955,PayPal,Completed
T89667,2024-09-15,C3764,Laptop,136,110.56428223997526,Credit Card,Completed
T89679,2022-05-15,C1688,Smartphone,8,877.3488621330148,PayPal,Unknown
T89681,2023-07-04,C1286,Laptop,6,652.3056680561181,PayPal,Completed
T89691,2022-10-28,C847,Smartphone,9,496.9696104549568,Credit Card,Completed
T89699,2024-07-18,C879,Smartphone,4,450.7320059323797,PayPal,Failed
T89705,2022-09-10,C674,Coffee Maker,8,979.0945787276506,PayPal,Completed
T89743,2022-12-23,C2737,Laptop,6,891.4615946451842,PayPal,Failed
T89745,2020-06-05,C094,Laptop,742,819.2872342908241,PayPal,Completed
T89769,2022-02-06,C4988,Tablet,4,473.6944807481321,Credit Card,Unknown
T89837,2024-06-20,C3490,Smartphone,567,955.6985878958168,PayPal,Pending
T89879,2023-06-21,C125,Tablet,6,935.11,Cash,Completed
T89891,2021-11-20,C3152,Headphones,7,939.341036186882,Cash,Unknown
T89913,2022-02-21,C534,Headphones,520,696.2677610484662,PayPal,Completed
T89918,2020-01-05,C405,Tablet,8,847.2497302150516,Cash,Completed
T89923,2021-10-06,C1878,Tablet,5,849.7535779144448,Credit Card,Pending
T89937,2024-10-16,C1258,Coffee Maker,239,610.0569565258949,Cash,Completed
T89950,2023-05-16,C3112,Tablet,7,52.22545908820575,PayPal,Unknown
T89966,2021-11-28,C890,Laptop,8,328.80347356980076,Cash,Completed
T89972,2020-07-23,C1813,Tablet,601,117.03517998417732,PayPal,Completed
T89973,2023-12-19,C2131,Tablet,5,562.0587493158251,Credit Card,Pending
T89986,2022-12-29,C4398,Coffee Maker,1,856.5998299992071,PayPal,Completed
T89997,2023-05-19,C4698,Smartphone,7,924.824778731617,Credit Card,Completed
T90056,2020-03-28,C4972,Smartphone,155,400.08990957812114,Credit Card,Completed
T90068,2022-05-31,C2431,Smartphone,5,433.44185952863734,PayPal,Completed
T90090,2022-10-22,C3072,Smartphone,550,461.3852140351336,PayPal,Pending
T90100,2021-01-14,C996,Smartphone,263,792.4960578863554,Cash,Unknown
T90132,2021-09-04,C1709,Laptop,302,794.2912309425968,Credit Card,Pending
T90172,2024-04-25,C1518,Tablet,3,414.5507945054651,PayPal,Pending
T90196,2021-03-28,C005,Coffee Maker,10,288.2474481209048,Credit Card,Unknown
T90200,2021-06-24,C1050,Smartphone,728,712.4115299681607,Credit Card,Failed
T90204,2021-02-12,C1058,Smartphone,741,524.7916454134646,Credit Card,Completed
T90228,2023-10-02,C3405,Coffee Maker,331,812.4972584927307,Credit Card,Pending
T90230,2023-06-11,C4516,Headphones,3,585.4351635311274,Credit Card,Pending
T90240,2024-03-19,C2081,Tablet,4,748.2235745876347,PayPal,Completed
T90268,2024-01-26,C2624,Tablet,408,233.7921415910658,Cash,Failed
T90283,2022-08-25,C4907,Tablet,837,814.5159344720173,PayPal,Pending
T90315,2020-03-14,C3181,Laptop,346,183.49496496010389,PayPal,Pending
T90316,2022-05-03,C1263,Coffee Maker,8,652.1574890347345,PayPal,Completed
T90350,2022-05-06,C375,Tablet,7,181.4468863259933,Credit Card,Failed
T90379,2023-05-12,C3857,Headphones,7,232.6301699344188,Credit Card,Failed
T90396,2024-11-24,C1547,Tablet,8,913.016194126898,PayPal,Completed
T90398,2024-09-08,C4033,Smartphone,8,454.8717366659287,PayPal,Completed
T90439,2020-09-01,C2514,Smartphone,6,724.7424452207798,Cash,Pending
T90453,2022-04-13,C3548,Coffee Maker,794,867.6356144669061,PayPal,Failed
T90455,2020-04-01,C4284,Tablet,877,493.31,Credit Card,Completed
T90498,2022-07-09,C1228,Tablet,967,493.6524984320543,Cash,Completed
T90503,2020-03-17,C4063,Headphones,599,456.2253955789087,PayPal,Completed
T90539,2024-06-26,C4278,Headphones,287,540.0981651360773,Credit Card,Pending
T90567,2020-10-04,C1860,Tablet,976,173.39248641732303,Credit Card,Unknown
T90585,2022-08-31,C067,Laptop,700,304.2456890440129,Cash,Pending
T90586,2021-11-11,C4972,Smartphone,2,600.1467487853555,PayPal,Unknown
T90594,2024-05-07,C2487,Headphones,228,968.5303766769348,PayPal,Completed
T90639,2021-05-27,C1990,Smartphone,4,529.7645867251852,Credit Card,Completed
T90677,2022-05-11,C3381,Tablet,661,77.46667505539756,PayPal,Unknown
T90720,2021-04-23,C4517,Coffee Maker,979,450.1003418949663,Credit Card,Failed
T90736,2023-08-06,C2208,Tablet,10,428.6185881087926,PayPal,Completed
T90740,2022-04-24,C1133,Tablet,353,237.7562849538022,PayPal,Unknown
T90743,2024-08-11,C4396,Laptop,821,199.3044384640703,PayPal,Pending
T90747,2020-11-19,C1514,Headphones,5,199.5388847962651,Credit Card,Unknown
T90758,2022-08-03,C2292,Smartphone,6,794.4247592780127,Credit Card,Completed
T90761,2020-09-05,C3177,Laptop,7,943.9078081218096,Cash,Completed
T90767,2021-08-15,C162,Smartphone,8,236.50215189078813,Credit Card,Unknown
T90843,2022-08-27,C507,Headphones,788,871.3198853054677,Credit Card,Completed
T90853,2020-07-06,C4165,Laptop,647,878.3618560338625,Credit Card,Completed
T90869,2024-07-16,C3521,Coffee Maker,560,264.6273490173523,Credit Card,Pending
T90871,2020-04-19,C3477,Headphones,131,605.7139295109354,PayPal,Unknown
T90873,2024-01-29,C3804,Smartphone,1,94.68487012705675,PayPal,Completed
T90880,2022-11-29,C3524,Coffee Maker,647,292.808296072438,Credit Card,Pending
T90887,2023-06-14,C4964,Smartphone,899,247.55724723492096,PayPal,Pending
T90899,2023-04-22,C858,Laptop,618,895.7868926727958,PayPal,Failed
T90914,2023-10-02,C4043,Laptop,8,929.7991471773976,PayPal,Pending
T90923,2022-08-06,C3266,Smartphone,124,234.26240554096108,Credit Card,Completed
T90937,2024-04-30,C2792,Laptop,7,748.93,Credit Card,Failed
T90946,2021-04-05,C199,Smartphone,614,270.89892170925737,Credit Card,Unknown
T91011,2023-12-24,C375,Tablet,511,906.3222641847268,Credit Card,Failed
T91050,2023-05-02,C1181,Laptop,2,466.5139469912481,PayPal,Pending
T91059,2024-01-14,C4032,Coffee Maker,2,471.3524116069995,Credit Card,Completed
T91097,2020-04-24,C1671,Tablet,10,224.9648032931189,PayPal,Pending
T91107,2024-03-29,C1074,Tablet,952,757.6492118815851,Credit Card,Completed
T91145,2023-05-16,C1879,Laptop,2,944.5891690687612,Cash,Completed
T91171,2023-02-09,C4195,Headphones,787,958.0011603218088,PayPal,Completed
T91195,2023-01-19,C690,Tablet,684,636.2543468048241,Cash,Completed
T91204,2023-05-31,C4668,Laptop,445,347.4997352304693,Credit Card,Pending
T91214,2023-02-20,C2579,Coffee Maker,126,860.366639252874,PayPal,Unknown
T91238,2023-03-10,C1268,Smartphone,4,910.6071002976896,Credit Card,Unknown
T91265,2020-12-25,C1830,Laptop,10,262.4400872177139,Cash,Completed
T91272,2020-11-12,C2283,Headphones,3,66.58688644732375,PayPal,Completed
T91280,2022-12-09,C4444,Coffee Maker,1,810.1622392169891,Credit Card,Completed
T91300,2023-07-21,C4896,Laptop,2,894.6664319196659,Credit Card,Unknown
T91307,2021-05-10,C4837,Laptop,7,191.4149126262882,Credit Card,Unknown
T91317,2020-12-05,C046,Laptop,375,905.302843920114,Credit Card,Unknown
T91350,2022-01-29,C686,Smartphone,585,153.39761121010162,Cash,Pending
T91359,2020-02-08,C653,Laptop,612,587.0695978965965,PayPal,Failed
T91384,2021-05-09,C2479,Headphones,120,910.6064128819434,Credit Card,Unknown
T91441,2024-02-01,C2805,Laptop,5,95.84333765334448,Credit Card,Failed
T91455,2021-06-16,C1272,Headphones,475,604.3512357102134,Cash,Completed
T91542,2021-09-08,C1545,Tablet,579,333.1250272670159,Credit Card,Failed
T91597,2022-10-11,C2637,Laptop,831,66.56447838672216,PayPal,Completed
T91598,2021-06-18,C1600,Headphones,248,130.59460709445992,Credit Card,Pending
T91623,2022-11-09,C2683,Smartphone,315,954.945548836738,Credit Card,Completed
T91629,2021-07-26,C2737,Smartphone,7,601.73,Cash,Completed
T91674,2022-10-20,C4615,Coffee Maker,5,739.4333435733498,Cash,Completed
T91744,2022-04-02,C477,Laptop,545,777.2436439401131,PayPal,Completed
T91751,2022-07-05,C1041,Smartphone,983,732.654402457394,Credit Card,Failed
T91785,2023-06-04,C4765,Smartphone,10,334.675490856915,Cash,Completed
T91802,2024-04-02,C4088,Tablet,4,92.88039939188188,PayPal,Completed
T91803,2022-11-24,C3881,Tablet,278,628.4350132974033,Credit Card,Unknown
T91824,2021-05-08,C4522,Smartphone,826,205.73055788935488,PayPal,Pending
T91836,2020-04-26,C4888,Laptop,467,589.550070645615,PayPal,Completed
T91882,2024-01-03,C4633,Laptop,278,189.03088380339184,Cash,Completed
T91908,2023-10-29,C3029,Smartphone,556,805.2772200953333,PayPal,Completed
T91910,2020-01-05,C188,Laptop,4,611.2141872840668,Credit Card,Failed
T91919,2022-07-05,C2278,Coffee Maker,333,823.3283698258299,PayPal,Failed
T91956,2020-01-10,C108,Smartphone,111,395.5957765630315,Credit Card,Completed
T91966,2022-05-13,C1251,Headphones,1,836.9484643848087,PayPal,Failed
